tsid,time,0,lof,isof,ee
0,9960,-1.0106619,0.0,1.0,0.0
0,9961,-1.3159419,0.0,1.0,0.0
0,9962,-1.5379637,0.0,1.0,0.0
0,9963,-1.7322328,0.0,1.0,0.0
0,9964,-1.5934692,0.0,1.0,0.0
0,9965,-1.4547055,0.0,1.0,0.0
0,9966,-0.92740365,0.0,1.0,0.0
0,9967,0.099447279,0.0,1.0,0.0
0,9968,0.79326546,0.0,1.0,0.0
0,9969,1.3760728,0.0,1.0,0.0
0,9970,1.4870837,0.0,1.0,0.0
0,9971,1.1818037,0.0,1.0,0.0
0,9972,1.0707928,0.0,1.0,0.0
0,9973,0.5157382,0.0,1.0,0.0
0,9974,0.65450184,0.0,1.0,0.0
0,9975,0.59899639,0.0,1.0,0.0
0,9976,0.54349093,0.0,1.0,0.0
0,9977,0.34922183,0.0,1.0,0.0
0,9978,0.071694551,0.0,1.0,0.0
0,9979,0.071694551,0.0,1.0,0.0
0,9980,0.26596365,0.0,1.0,0.0
0,9981,0.62674911,0.0,1.0,0.0
0,9982,0.18270546,0.0,1.0,0.0
0,9983,-0.31684364,0.0,1.0,0.0
0,9984,-0.70617457,0.0,0.0,0.0
0,9985,-1.0886858,0.0,0.0,0.0
0,9986,-1.3240773,0.0,0.0,0.0
0,9987,-1.500621,0.0,0.0,0.0
0,9988,-1.500621,0.0,0.0,0.0
0,9989,-1.4123491,0.0,0.0,0.0
0,9990,-1.471197,0.0,0.0,0.0
0,9991,-1.0298379,0.0,0.0,0.0
0,9992,0.29423941,0.0,0.0,0.0
0,9993,1.0886858,0.0,0.0,0.0
0,9994,1.1769576,0.0,0.0,0.0
0,9995,1.2946534,0.0,0.0,0.0
0,9996,1.1181097,0.0,0.0,0.0
0,9997,0.76502245,0.0,0.0,0.0
0,9998,0.88271822,0.0,0.0,0.0
0,9999,0.9415661,0.0,0.0,0.0
0,10000,1.0298379,0.0,0.0,0.0
0,10001,0.73559851,0.0,0.0,0.0
0,10002,0.52963093,0.0,0.0,0.0
0,10003,0.23539152,0.0,0.0,0.0
0,10004,-0.088271822,0.0,0.0,0.0
0,10005,-0.11769576,0.0,0.0,0.0
0,10006,0.20596758,0.0,0.0,0.0
0,10007,-0.058847881,0.0,0.0,0.0
