tsid,time,0,lof,isof,ee
0,5976,-0.99751921,0.0,0.0,0.0
0,5977,-1.292716,0.0,0.0,0.0
0,5978,-1.5288735,0.0,0.0,0.0
0,5979,-1.7059915,0.0,0.0,0.0
0,5980,-1.6469522,0.0,0.0,0.0
0,5981,-1.4403144,0.0,0.0,0.0
0,5982,-0.90896017,0.0,0.0,0.0
0,5983,-0.14144847,0.0,0.0,0.0
0,5984,0.62606322,0.0,0.0,0.0
0,5985,1.0983781,0.0,0.0,0.0
0,5986,1.1869372,0.0,0.0,0.0
0,5987,1.1574175,0.0,0.0,0.0
0,5988,1.1574175,0.0,0.0,0.0
0,5989,0.56702386,0.0,0.0,0.0
0,5990,0.74414194,0.0,0.0,0.0
0,5991,0.8031813,0.0,0.0,0.0
0,5992,0.68510258,0.0,0.0,0.0
0,5993,0.41942546,0.0,0.0,0.0
0,5994,0.065189291,0.0,0.0,0.0
0,5995,0.15374834,0.0,0.0,0.0
0,5996,0.8031813,0.0,0.0,0.0
0,5997,0.8031813,0.0,0.0,0.0
0,5998,-0.082409111,0.0,0.0,0.0
0,5999,-0.52520432,0.0,0.0,0.0
0,6000,-0.8492309,0.0,0.0,0.0
0,6001,-1.1928886,0.0,0.0,0.0
0,6002,-1.4043702,0.0,0.0,0.0
0,6003,-1.5365462,0.0,0.0,0.0
0,6004,-1.5365462,0.0,0.0,0.0
0,6005,-1.377935,0.0,0.0,0.0
0,6006,-1.6158518,0.0,0.0,0.0
0,6007,-0.76992529,0.0,0.0,0.0
0,6008,0.47252926,0.0,0.0,0.0
0,6009,1.1598446,0.0,0.0,0.0
0,6010,1.2655854,0.0,0.0,0.0
0,6011,1.1069741,0.0,0.0,0.0
0,6012,1.1069741,0.0,0.0,0.0
0,6013,0.7368813,0.0,0.0,0.0
0,6014,0.68401089,0.0,0.0,0.0
0,6015,0.86905731,0.0,0.0,0.0
0,6016,0.84262211,0.0,0.0,0.0
0,6017,0.65757569,0.0,0.0,0.0
0,6018,0.41965885,0.0,0.0,0.0
0,6019,0.41965885,0.0,0.0,0.0
0,6020,0.20817723,0.0,0.0,0.0
0,6021,0.18174202,0.0,0.0,0.0
0,6022,0.28748284,0.0,0.0,0.0
0,6023,-0.13548042,0.0,0.0,0.0
0,6024,-0.16778057,0.0,1.0,0.0
0,6025,-0.80616518,0.0,1.0,0.0
0,6026,-1.2481237,0.0,1.0,0.0
0,6027,-1.4445498,0.0,1.0,0.0
0,6028,-1.5427628,0.0,1.0,0.0
0,6029,-1.5427628,0.0,1.0,0.0
0,6030,-1.2972303,0.0,1.0,0.0
0,6031,-0.16778057,0.0,1.0,0.0
0,6032,0.32328451,0.0,1.0,0.0
0,6033,1.2563082,0.0,1.0,0.0
0,6034,1.6982667,0.0,1.0,0.0
0,6035,1.3054147,0.0,1.0,0.0
0,6036,0.91256261,0.0,1.0,0.0
0,6037,0.12685848,0.0,1.0,0.0
0,6038,-0.11867406,0.0,1.0,0.0
0,6039,-0.21688708,0.0,1.0,0.0
0,6040,-0.31510009,0.0,1.0,0.0
0,6041,-0.51152613,0.0,1.0,0.0
0,6042,0.66703007,0.0,1.0,0.0
0,6043,0.12685848,0.0,1.0,0.0
0,6044,1.6000537,0.0,1.0,0.0
0,6045,1.2072017,0.0,1.0,0.0
0,6046,0.37239102,0.0,1.0,0.0
0,6047,-0.21688708,0.0,1.0,0.0
0,6048,0.74071412,0.0,1.0,1.0
0,6049,0.1181684,0.0,1.0,1.0
0,6050,-0.57354906,0.0,1.0,1.0
0,6051,-0.57354906,0.0,1.0,1.0
0,6052,-0.7810643,0.0,1.0,1.0
0,6053,-0.57354906,0.0,1.0,1.0
0,6054,-0.43520557,0.0,1.0,1.0
0,6055,-0.089346839,0.0,1.0,1.0
0,6056,-0.57354906,0.0,1.0,1.0
0,6057,0.25651189,0.0,1.0,1.0
0,6058,0.74071412,0.0,1.0,1.0
0,6059,0.94822935,0.0,1.0,1.0
0,6060,0.67154237,0.0,1.0,1.0
0,6061,0.048996654,0.0,1.0,1.0
0,6062,-0.7810643,0.0,1.0,1.0
0,6063,-1.1960948,0.0,1.0,1.0
0,6064,-1.126923,0.0,1.0,1.0
0,6065,-1.126923,0.0,1.0,1.0
0,6066,-1.3344383,0.0,1.0,1.0
0,6067,-0.85023605,0.0,1.0,1.0
0,6068,1.0174011,0.0,1.0,1.0
0,6069,2.1933208,0.0,1.0,1.0
0,6070,1.7782903,0.0,1.0,1.0
0,6071,1.5016033,0.0,1.0,1.0
0,6072,-0.78167669,0.0,0.0,0.0
0,6073,-1.191886,0.0,0.0,0.0
0,6074,-1.3833171,0.0,0.0,0.0
0,6075,-1.5200535,0.0,0.0,0.0
0,6076,-1.5747481,0.0,0.0,0.0
0,6077,-1.4653589,0.0,0.0,0.0
0,6078,-1.6020954,0.0,0.0,0.0
0,6079,-0.53555109,0.0,0.0,0.0
0,6080,0.47629863,0.0,0.0,0.0
0,6081,1.2146754,0.0,0.0,0.0
0,6082,1.4334538,0.0,0.0,0.0
0,6083,1.1599809,0.0,0.0,0.0
0,6084,0.94120255,0.0,0.0,0.0
0,6085,0.5583405,0.0,0.0,0.0
0,6086,0.74977152,0.0,0.0,0.0
0,6087,0.88650797,0.0,0.0,0.0
0,6088,0.85916068,0.0,0.0,0.0
0,6089,0.64038236,0.0,0.0,0.0
0,6090,0.47629863,0.0,0.0,0.0
0,6091,0.2848676,0.0,0.0,0.0
0,6092,0.066089279,0.0,0.0,0.0
0,6093,0.066089279,0.0,0.0,0.0
0,6094,0.36690947,0.0,0.0,0.0
0,6095,-0.12534174,0.0,0.0,0.0
0,6096,-1.2498364,0.0,0.0,0.0
0,6097,-1.4140485,0.0,0.0,0.0
0,6098,-1.5600148,0.0,0.0,0.0
0,6099,-1.5782606,0.0,0.0,0.0
0,6100,-1.6147522,0.0,0.0,0.0
0,6101,-1.4322943,0.0,0.0,0.0
0,6102,-0.8666749,0.0,0.0,0.0
0,6103,-0.17333498,0.0,0.0,0.0
0,6104,0.50175915,0.0,0.0,0.0
