tsid,time,0,lof,isof,ee
0,19920,0.54115991,0.0,0.0,1.0
0,19921,0.15755289,0.0,0.0,1.0
0,19922,-0.66446217,0.0,0.0,1.0
0,19923,-0.88366619,0.0,0.0,1.0
0,19924,-1.1028702,0.0,0.0,1.0
0,19925,-1.1028702,0.0,0.0,1.0
0,19926,-0.77406418,0.0,0.0,1.0
0,19927,-1.8152833,0.0,0.0,1.0
0,19928,-0.88366619,0.0,0.0,1.0
0,19929,0.10275188,0.0,0.0,1.0
0,19930,0.59596092,0.0,0.0,1.0
0,19931,0.70556294,0.0,0.0,1.0
0,19932,0.48635891,0.0,0.0,1.0
0,19933,0.3219559,0.0,0.0,1.0
0,19934,-0.11645213,0.0,0.0,1.0
0,19935,-0.33565615,0.0,0.0,1.0
0,19936,-0.50005916,0.0,0.0,1.0
0,19937,-0.50005916,0.0,0.0,1.0
0,19938,-0.50005916,0.0,0.0,1.0
0,19939,-0.28085515,0.0,0.0,1.0
0,19940,0.76036394,0.0,0.0,1.0
0,19941,2.349593,0.0,0.0,1.0
0,19942,2.020787,0.0,0.0,1.0
0,19943,1.417976,0.0,0.0,1.0
0,19944,-0.35452,0.0,1.0,0.0
0,19945,-0.8801404,0.0,1.0,0.0
0,19946,-1.1100994,0.0,1.0,0.0
0,19947,-1.5043147,0.0,1.0,0.0
0,19948,-1.5043147,0.0,1.0,0.0
0,19949,-1.6357198,0.0,1.0,0.0
0,19950,-1.3729096,0.0,1.0,0.0
0,19951,-0.15741234,0.0,1.0,0.0
0,19952,0.53246444,0.0,1.0,0.0
0,19953,1.1894899,0.0,1.0,0.0
0,19954,1.550854,0.0,1.0,0.0
0,19955,1.2551925,0.0,1.0,0.0
0,19956,0.86097718,0.0,1.0,0.0
0,19957,0.26965423,0.0,1.0,0.0
0,19958,-0.091709795,0.0,1.0,0.0
0,19959,-0.32166872,0.0,1.0,0.0
0,19960,-0.25596617,0.0,1.0,0.0
0,19961,-0.05885852,0.0,1.0,0.0
0,19962,1.2223412,0.0,1.0,0.0
0,19963,1.4523001,0.0,1.0,0.0
0,19964,0.99238229,0.0,1.0,0.0
0,19965,0.49961316,0.0,1.0,0.0
0,19966,-0.091709795,0.0,1.0,0.0
0,19967,-0.4859251,0.0,1.0,0.0
0,19968,-0.83853908,0.0,0.0,0.0
0,19969,-1.2545584,0.0,0.0,0.0
0,19970,-1.5405717,0.0,0.0,0.0
0,19971,-1.5405717,0.0,0.0,0.0
0,19972,-1.5665729,0.0,0.0,0.0
0,19973,-1.4625681,0.0,0.0,0.0
0,19974,-1.4625681,0.0,0.0,0.0
0,19975,-0.50052333,0.0,0.0,0.0
0,19976,0.7215336,0.0,0.0,0.0
0,19977,1.1895554,0.0,0.0,0.0
0,19978,1.3195614,0.0,0.0,0.0
0,19979,1.0595493,0.0,0.0,0.0
0,19980,1.0855506,0.0,0.0,0.0
0,19981,0.74753481,0.0,0.0,0.0
0,19982,0.66953118,0.0,0.0,0.0
0,19983,0.85153966,0.0,0.0,0.0
0,19984,0.85153966,0.0,0.0,0.0
0,19985,0.51352391,0.0,0.0,0.0
0,19986,0.35751665,0.0,0.0,0.0
0,19987,0.14950696,0.0,0.0,0.0
0,19988,0.071503323,0.0,0.0,0.0
0,19989,0.20150938,0.0,0.0,0.0
0,19990,0.30551423,0.0,0.0,0.0
0,19991,0.071503323,0.0,0.0,0.0
0,19992,-0.33907546,1.0,0.0,0.0
0,19993,-0.79970627,1.0,0.0,0.0
0,19994,-1.0684076,1.0,0.0,0.0
0,19995,-1.3371089,1.0,0.0,0.0
0,19996,-1.5290384,1.0,0.0,0.0
0,19997,-1.4138807,1.0,0.0,0.0
0,19998,-1.0684076,1.0,0.0,0.0
0,19999,-0.76132037,1.0,0.0,0.0
0,20000,-0.79970627,1.0,0.0,0.0
0,20001,-0.14714595,1.0,0.0,0.0
0,20002,0.77411567,1.0,0.0,0.0
0,20003,0.69734387,1.0,0.0,0.0
0,20004,0.77411567,1.0,0.0,0.0
0,20005,0.42864256,1.0,0.0,0.0
0,20006,-0.22391776,1.0,0.0,0.0
0,20007,-0.41584726,1.0,0.0,0.0
0,20008,-0.33907546,1.0,0.0,0.0
0,20009,0.12155535,1.0,0.0,0.0
0,20010,1.2347465,1.0,0.0,0.0
0,20011,1.7337632,1.0,0.0,0.0
0,20012,1.6186055,1.0,0.0,0.0
0,20013,1.4650619,1.0,0.0,0.0
0,20014,0.92765928,1.0,0.0,0.0
0,20015,0.46702846,1.0,0.0,0.0
0,20016,-0.094248018,0.0,0.0,0.0
0,20017,-0.65973612,0.0,0.0,0.0
0,20018,-1.5079683,0.0,0.0,0.0
0,20019,-1.3060082,0.0,0.0,0.0
0,20020,-1.3464002,0.0,0.0,0.0
0,20021,-1.5483603,0.0,0.0,0.0
0,20022,-1.2656162,0.0,0.0,0.0
0,20023,-0.90208816,0.0,0.0,0.0
0,20024,0.35006406,0.0,0.0,0.0
0,20025,1.3598642,0.0,0.0,0.0
0,20026,1.1579042,0.0,0.0,0.0
0,20027,0.91555216,0.0,0.0,0.0
0,20028,0.67320012,0.0,0.0,0.0
0,20029,0.067320009,0.0,0.0,0.0
0,20030,-0.29620805,0.0,0.0,0.0
0,20031,-0.25581604,0.0,0.0,0.0
0,20032,-0.25581604,0.0,0.0,0.0
0,20033,-0.25581604,0.0,0.0,0.0
0,20034,1.1579042,0.0,0.0,0.0
0,20035,1.7233923,0.0,0.0,0.0
0,20036,1.4406483,0.0,0.0,0.0
0,20037,0.75398413,0.0,0.0,0.0
0,20038,0.26928005,0.0,0.0,0.0
0,20039,-0.17503203,0.0,0.0,0.0
0,20040,-0.33966915,0.0,0.0,0.0
0,20041,-0.78271587,0.0,0.0,0.0
0,20042,-1.1371532,0.0,0.0,0.0
0,20043,-1.5802,0.0,0.0,0.0
0,20044,-1.5802,0.0,0.0,0.0
0,20045,-1.4915906,0.0,0.0,0.0
0,20046,-1.0485439,0.0,0.0,0.0
0,20047,-0.78271587,0.0,0.0,0.0
0,20048,-0.11814579,0.0,0.0,0.0
0,20049,0.0590729,0.0,0.0,0.0
0,20050,0.67933831,0.0,0.0,0.0
0,20051,0.72364299,0.0,0.0,0.0
0,20052,0.76794766,0.0,0.0,0.0
0,20053,0.19198691,0.0,0.0,0.0
0,20054,0.014768226,0.0,0.0,0.0
0,20055,-0.20675514,0.0,0.0,0.0
0,20056,-0.20675514,0.0,0.0,0.0
0,20057,0.45781494,0.0,0.0,0.0
0,20058,1.8755644,0.0,0.0,0.0
0,20059,1.9198691,0.0,0.0,0.0
0,20060,1.4768224,0.0,0.0,0.0
0,20061,0.81225233,0.0,0.0,0.0
0,20062,0.28059626,0.0,0.0,0.0
0,20063,0.014768226,0.0,0.0,0.0
0,20064,-0.95293793,0.0,0.0,0.0
0,20065,-1.3820282,0.0,0.0,0.0
0,20066,-1.5107553,0.0,0.0,0.0
0,20067,-1.5536643,0.0,0.0,0.0
0,20068,-1.6394824,0.0,0.0,0.0
0,20069,-1.3820282,0.0,0.0,0.0
0,20070,-1.2103921,0.0,0.0,0.0
0,20071,-0.26639354,0.0,0.0,0.0
0,20072,0.74196856,0.0,0.0,0.0
0,20073,1.2568769,0.0,0.0,0.0
0,20074,1.385604,0.0,0.0,0.0
0,20075,1.0852408,0.0,0.0,0.0
0,20076,0.8277866,0.0,0.0,0.0
0,20077,0.37724184,0.0,0.0,0.0
0,20078,0.39869635,0.0,0.0,0.0
0,20079,0.33433282,0.0,0.0,0.0
0,20080,0.50596892,0.0,0.0,0.0
0,20081,0.37724184,0.0,0.0,0.0
0,20082,0.93505917,0.0,0.0,0.0
0,20083,1.0423318,0.0,0.0,0.0
0,20084,0.634696,0.0,0.0,0.0
0,20085,0.39869635,0.0,0.0,0.0
0,20086,-0.094757434,0.0,0.0,0.0
0,20087,-0.30930256,0.0,0.0,0.0
0,20088,-0.58749977,0.0,1.0,0.0
0,20089,-0.90978534,0.0,1.0,0.0
0,20090,-1.3126423,0.0,1.0,0.0
0,20091,-1.232071,0.0,1.0,0.0
0,20092,-1.3932137,0.0,1.0,0.0
0,20093,-1.232071,0.0,1.0,0.0
0,20094,-0.74864255,0.0,1.0,0.0
0,20095,-1.0709282,0.0,1.0,0.0
0,20096,0.62107116,0.0,1.0,0.0
0,20097,1.7490708,0.0,1.0,0.0
0,20098,1.6684994,0.0,1.0,0.0
0,20099,1.5073566,0.0,1.0,0.0
0,20100,1.2656424,0.0,1.0,0.0
0,20101,1.185071,0.0,1.0,0.0
0,20102,0.54049977,0.0,1.0,0.0
0,20103,0.45992837,0.0,1.0,0.0
0,20104,0.45992837,0.0,1.0,0.0
0,20105,0.13764278,0.0,1.0,0.0
0,20106,-0.18464279,0.0,1.0,0.0
0,20107,-0.34578558,0.0,1.0,0.0
0,20108,-0.90978534,0.0,1.0,0.0
0,20109,0.37935698,0.0,1.0,0.0
0,20110,0.13764278,0.0,1.0,0.0
0,20111,-0.18464279,0.0,1.0,0.0
0,20112,-1.0511278,0.0,0.0,0.0
0,20113,-1.4594796,0.0,0.0,0.0
0,20114,-1.6182831,0.0,0.0,0.0
0,20115,-1.5729107,0.0,0.0,0.0
0,20116,-1.5729107,0.0,0.0,0.0
0,20117,-1.4141072,0.0,0.0,0.0
0,20118,-1.1418727,0.0,0.0,0.0
0,20119,-0.098306913,0.0,0.0,0.0
0,20120,0.67302428,0.0,0.0,0.0
0,20121,1.1494347,0.0,0.0,0.0
0,20122,1.2174934,0.0,0.0,0.0
0,20123,1.0360037,0.0,0.0,0.0
0,20124,0.69571049,0.0,0.0,0.0
0,20125,0.40078974,0.0,0.0,0.0
0,20126,0.3327311,0.0,0.0,0.0
0,20127,0.49153459,0.0,0.0,0.0
0,20128,0.60496564,0.0,0.0,0.0
0,20129,0.46884837,0.0,0.0,0.0
0,20130,0.67302428,0.0,0.0,0.0
0,20131,1.285552,0.0,0.0,0.0
0,20132,0.78645534,0.0,0.0,0.0
0,20133,0.42347595,0.0,0.0,0.0
0,20134,-0.052934491,0.0,0.0,0.0
0,20135,-0.2571104,0.0,0.0,0.0
0,20136,-0.68167678,0.0,0.0,0.0
0,20137,-1.2489115,0.0,0.0,0.0
0,20138,-1.3086204,0.0,0.0,0.0
0,20139,-1.4578927,0.0,0.0,0.0
0,20140,-1.6967283,0.0,0.0,0.0
0,20141,-1.6370194,0.0,0.0,0.0
0,20142,-1.3384748,0.0,0.0,0.0
0,20143,-0.80109461,0.0,0.0,0.0
0,20144,0.6617738,0.0,0.0,0.0
0,20145,1.0498817,0.0,0.0,0.0
0,20146,1.3185719,0.0,0.0,0.0
0,20147,1.4081352,0.0,0.0,0.0
0,20148,1.0200273,0.0,0.0,0.0
0,20149,0.4527926,0.0,0.0,0.0
0,20150,0.63191935,0.0,0.0,0.0
0,20151,0.90060946,0.0,0.0,0.0
0,20152,0.75133718,0.0,0.0,0.0
0,20153,0.42293815,0.0,0.0,0.0
0,20154,0.39308369,0.0,0.0,0.0
0,20155,0.18410249,0.0,0.0,0.0
0,20156,-0.11444209,0.0,0.0,0.0
0,20157,0.57221043,0.0,0.0,0.0
0,20158,0.36322923,0.0,0.0,0.0
0,20159,0.15424803,0.0,0.0,0.0
0,20160,-0.8107111,0.0,0.0,0.0
0,20161,-1.1778256,0.0,0.0,0.0
0,20162,-1.566535,0.0,0.0,0.0
0,20163,-1.7608897,0.0,0.0,0.0
0,20164,-1.6313199,0.0,0.0,0.0
0,20165,-1.523345,0.0,0.0,0.0
0,20166,-1.2642054,0.0,0.0,0.0
0,20167,-0.076482181,0.0,0.0,0.0
0,20168,0.5497719,0.0,0.0,0.0
0,20169,0.98167125,0.0,0.0,0.0
0,20170,1.1112411,0.0,0.0,0.0
0,20171,0.96007628,0.0,0.0,0.0
0,20172,0.72253163,0.0,0.0,0.0
0,20173,0.44179706,0.0,0.0,0.0
0,20174,0.48498699,0.0,0.0,0.0
0,20175,0.57136687,0.0,0.0,0.0
0,20176,0.91688635,0.0,0.0,0.0
0,20177,0.65774673,0.0,0.0,0.0
