tsid,time,0,lof,isof,ee
0,17928,-1.1095608,0.0,0.0,0.0
0,17929,-1.335757,0.0,0.0,0.0
0,17930,-1.5002633,0.0,0.0,0.0
0,17931,-1.6030797,0.0,0.0,0.0
0,17932,-1.5825164,0.0,0.0,0.0
0,17933,-1.5208266,0.0,0.0,0.0
0,17934,-1.1506874,0.0,0.0,0.0
0,17935,-0.12252293,0.0,0.0,0.0
0,17936,0.67944534,0.0,0.0,0.0
0,17937,0.9467681,0.0,0.0,0.0
0,17938,1.1112744,0.0,0.0,0.0
0,17939,1.0907111,0.0,0.0,0.0
0,17940,0.88507823,0.0,0.0,0.0
0,17941,0.61775547,0.0,0.0,0.0
0,17942,0.47381245,0.0,0.0,0.0
0,17943,0.65888205,0.0,0.0,0.0
0,17944,0.63831876,0.0,0.0,0.0
0,17945,0.61775547,0.0,0.0,0.0
0,17946,0.57662889,0.0,0.0,0.0
0,17947,1.1112744,0.0,0.0,0.0
0,17948,0.78226178,0.0,0.0,0.0
0,17949,0.370996,0.0,0.0,0.0
0,17950,-0.10195964,0.0,0.0,0.0
0,17951,-0.53378871,0.0,0.0,0.0
0,17952,-0.83518872,0.0,0.0,0.0
0,17953,-1.2801023,0.0,0.0,0.0
0,17954,-1.4440179,0.0,0.0,0.0
0,17955,-1.7250159,0.0,0.0,0.0
0,17956,-1.6547664,0.0,0.0,0.0
0,17957,-1.6079334,0.0,0.0,0.0
0,17958,-1.1864363,0.0,0.0,0.0
0,17959,-0.085860527,0.0,0.0,0.0
0,17960,0.61663466,0.0,0.0,0.0
0,17961,1.1552143,0.0,0.0,0.0
0,17962,1.1552143,0.0,0.0,0.0
0,17963,1.1317978,0.0,0.0,0.0
0,17964,0.82738321,0.0,0.0,0.0
0,17965,0.4058861,0.0,0.0,0.0
0,17966,0.42930261,0.0,0.0,0.0
0,17967,0.45271911,0.0,0.0,0.0
0,17968,0.56980164,0.0,0.0,0.0
0,17969,0.3824696,0.0,0.0,0.0
0,17970,0.61663466,0.0,0.0,0.0
0,17971,1.2488803,0.0,0.0,0.0
0,17972,0.8039667,0.0,0.0,0.0
0,17973,0.3824696,0.0,0.0,0.0
0,17974,-0.062444021,0.0,0.0,0.0
0,17975,-0.29660908,0.0,0.0,0.0
0,17976,-1.0760003,0.0,0.0,0.0
0,17977,-1.3437133,0.0,0.0,0.0
0,17978,-1.5496464,0.0,0.0,0.0
0,17979,-1.6114263,0.0,0.0,0.0
0,17980,-1.6526129,0.0,0.0,0.0
0,17981,-1.4878664,0.0,0.0,0.0
0,17982,-1.0965936,0.0,0.0,0.0
0,17983,-0.10811486,0.0,0.0,0.0
0,17984,0.55087097,0.0,0.0,0.0
0,17985,1.1686702,0.0,0.0,0.0
0,17986,1.1686702,0.0,0.0,0.0
0,17987,1.086297,0.0,0.0,0.0
0,17988,0.46849774,0.0,0.0,0.0
0,17989,0.46849774,0.0,0.0,0.0
0,17990,0.50968435,0.0,0.0,0.0
0,17991,0.57146427,0.0,0.0,0.0
0,17992,0.59205758,0.0,0.0,0.0
0,17993,0.57146427,0.0,0.0,0.0
0,17994,0.71561742,0.0,0.0,0.0
0,17995,1.2716367,0.0,0.0,0.0
0,17996,0.75680404,0.0,0.0,0.0
0,17997,0.3655312,0.0,0.0,0.0
0,17998,0.015444976,0.0,0.0,0.0
0,17999,-0.35523455,0.0,0.0,0.0
0,18000,-0.91482103,0.0,0.0,0.0
0,18001,-1.3162968,0.0,0.0,0.0
0,18002,-1.5421269,0.0,0.0,0.0
0,18003,-1.5672191,0.0,0.0,0.0
0,18004,-1.6174036,0.0,0.0,0.0
0,18005,-1.4668502,0.0,0.0,0.0
0,18006,-1.0402822,0.0,0.0,0.0
0,18007,-0.51334529,0.0,0.0,0.0
0,18008,0.69108195,0.0,0.0,0.0
0,18009,1.2932956,0.0,0.0,0.0
0,18010,1.2682033,0.0,0.0,0.0
0,18011,1.3183878,0.0,0.0,0.0
0,18012,1.1678344,0.0,0.0,0.0
0,18013,0.66598971,0.0,0.0,0.0
0,18014,0.61580524,0.0,0.0,0.0
0,18015,0.69108195,0.0,0.0,0.0
0,18016,0.69108195,0.0,0.0,0.0
0,18017,0.46525184,0.0,0.0,0.0
0,18018,0.23942173,0.0,0.0,0.0
0,18019,0.31469844,0.0,0.0,0.0
0,18020,0.18923727,0.0,0.0,0.0
0,18021,0.59071301,0.0,0.0,0.0
0,18022,0.063776095,0.0,0.0,0.0
0,18023,-0.28751518,0.0,0.0,0.0
0,18024,-0.74071078,0.0,0.0,0.0
0,18025,-1.1198424,0.0,0.0,0.0
0,18026,-1.5621625,0.0,0.0,0.0
0,18027,-1.6674769,0.0,0.0,0.0
0,18028,-1.6674769,0.0,0.0,0.0
0,18029,-1.5200368,0.0,0.0,0.0
0,18030,-1.2040938,0.0,0.0,0.0
0,18031,-0.19307627,0.0,0.0,0.0
0,18032,0.41774684,0.0,0.0,0.0
0,18033,1.0917585,0.0,0.0,0.0
