time,ynoisy-noise,ynoisy-signalChange,outliernoisy
0.0,0.0022,0.0022,0
0.0008333333333333334,0.04750212004736666,0.04750212004736666,0
0.0016666666666666668,0.08849751159028613,0.08849751159028613,0
0.0025,0.12997944727720584,0.12997944727720584,0
0.0033333333333333335,0.1632412020621648,0.1632412020621648,0
0.004166666666666667,0.20077605435709586,0.20077605435709586,0
0.005,0.23907728718353485,0.23907728718353485,0
0.005833333333333334,0.2753381893235405,0.2753381893235405,0
0.006666666666666667,0.32395205646962705,0.32395205646962705,0
0.007500000000000001,0.355912192373513,0.355912192373513,0
0.008333333333333333,0.4002119099934881,0.4002119099934881,0
0.009166666666666667,0.44054453264020466,0.44054453264020466,0
0.01,0.47870339512069265,0.47870339512069265,0
0.010833333333333334,0.5143818448804073,0.5143818448804073,0
0.011666666666666667,0.5666732431431091,0.5666732431431091,0
0.0125,0.5934709660483848,0.5934709660483848,0
0.013333333333333334,0.6374684057866112,0.6374684057866112,0
0.014166666666666668,0.68265897173117,0.68265897173117,0
0.015000000000000001,0.7231360915677163,0.7231360915677163,0
0.015833333333333335,0.7486932124203125,0.7486932124203125,0
0.016666666666666666,0.786923801974229,0.786923801974229,0
0.0175,0.8344213495952228,0.8344213495952228,0
0.018333333333333333,0.8655793674451012,0.8655793674451012,0
0.01916666666666667,0.9118913915933796,0.9118913915933796,0
0.02,0.9370509831248421,0.9370509831248421,0
0.020833333333333336,0.9934517292428181,0.9934517292428181,0
0.021666666666666667,1.0151872443679797,1.0151872443679797,0
0.022500000000000003,1.065751171232479,1.065751171232479,0
0.023333333333333334,1.1050371819692342,1.1050371819692342,0
0.02416666666666667,1.1314389791961756,1.1314389791961756,0
0.025,1.1824502970952693,1.1824502970952693,0
0.025833333333333337,1.2174649024861353,1.2174649024861353,0
0.02666666666666667,1.2485765958940673,1.2485765958940673,0
0.0275,1.2764792126122844,1.2764792126122844,0
0.028333333333333335,1.3234666237582187,1.3234666237582187,0
0.029166666666666667,1.3509327373236701,1.3509327373236701,0
0.030000000000000002,1.3885714992186404,1.3885714992186404,0
0.030833333333333334,1.4362768943086675,1.4362768943086675,0
0.03166666666666667,1.461842947445492,1.461842947445492,0
