time,ynoisy-noise,ynoisy-signalChange,outliernoisy
0.0,0.4022,0.4022,0
0.0008333333333333334,0.38323333333333337,0.38323333333333337,0
0.0016666666666666668,0.3599666666666666,0.3599666666666666,0
0.0025,0.3372,0.3372,0
0.0033333333333333335,0.30623333333333336,0.30623333333333336,0
0.004166666666666667,0.2795666666666667,0.2795666666666667,0
0.005,0.2537,0.2537,0
0.005833333333333334,0.22583333333333333,0.22583333333333333,0
0.006666666666666667,0.21036666666666667,0.21036666666666667,0
0.007500000000000001,0.1783,0.1783,0
0.008333333333333333,0.15863333333333332,0.15863333333333332,0
0.009166666666666667,0.13506666666666667,0.13506666666666667,0
0.01,0.1094,0.1094,0
0.010833333333333334,0.08133333333333333,0.08133333333333333,0
0.011666666666666667,0.06996666666666666,0.06996666666666666,0
0.0125,0.03320000000000001,0.03320000000000001,0
0.013333333333333334,0.013733333333333334,0.013733333333333334,0
0.014166666666666668,-0.004433333333333333,-0.004433333333333333,0
0.015000000000000001,-0.027200000000000002,-0.027200000000000002,0
0.015833333333333335,-0.06476666666666665,-0.06476666666666665,0
0.016666666666666666,-0.08953333333333334,-0.08953333333333334,0
0.0175,-0.1049,-0.1049,0
0.018333333333333333,-0.13646666666666665,-0.13646666666666665,0
0.01916666666666667,-0.15273333333333333,-0.15273333333333333,0
0.02,-0.19000000000000003,-0.19000000000000003,0
0.020833333333333336,-0.19586666666666666,-0.19586666666666666,0
0.021666666666666667,-0.23623333333333332,-0.23623333333333332,0
0.022500000000000003,-0.24760000000000001,-0.24760000000000001,0
0.023333333333333334,-0.2700666666666667,-0.2700666666666667,0
0.02416666666666667,-0.30523333333333336,-0.30523333333333336,0
0.025,-0.31559999999999994,-0.31559999999999994,0
0.025833333333333337,-0.34176666666666666,-0.34176666666666666,0
0.02666666666666667,-0.37163333333333337,-0.37163333333333337,0
0.0275,-0.40449999999999997,-0.40449999999999997,0
0.028333333333333335,-0.4180666666666667,-0.4180666666666667,0
0.029166666666666667,-0.4509333333333333,-0.4509333333333333,0
0.030000000000000002,-0.4734,-0.4734,0
0.030833333333333334,-0.4605666666666667,-0.4605666666666667,0
0.03166666666666667,-0.48015964912280706,-0.48015964912280706,0
0.0325,-0.48255263157894734,-0.48255263157894734,0
0.03333333333333333,-0.49144561403508774,-0.49144561403508774,0
0.03416666666666667,-0.500938596491228,-0.500938596491228,0
0.035,-0.5103315789473684,-0.5103315789473684,0
0.035833333333333335,-0.5212245614035087,-0.5212245614035087,0
0.03666666666666667,-0.5438175438596492,-0.5438175438596492,0
0.037500000000000006,-0.5441105263157895,-0.5441105263157895,0
0.03833333333333334,-0.5508035087719299,-0.5508035087719299,0
0.03916666666666667,-0.5757964912280702,-0.5757964912280702,0
0.04,-0.5743894736842106,-0.5743894736842106,0
0.04083333333333333,-0.5839824561403509,-0.5839824561403509,0
0.04166666666666667,-0.5953754385964912,-0.5953754385964912,0
0.0425,-0.6053684210526316,-0.6053684210526316,0
0.043333333333333335,-0.606061403508772,-0.606061403508772,0
0.04416666666666667,-0.6292543859649122,-0.6292543859649122,0
0.045000000000000005,-0.6294473684210525,-0.6294473684210525,0
0.04583333333333334,-0.6463403508771929,-0.6463403508771929,0
0.04666666666666667,-0.6446333333333333,-0.6446333333333333,0
0.0475,-0.6554263157894736,-0.6554263157894736,0
0.04833333333333334,-0.6676192982456141,-0.6676192982456141,0
0.04916666666666667,-0.6810122807017545,-0.6810122807017545,0
0.05,-0.6999052631578947,-0.6999052631578947,0
0.050833333333333335,-0.6922982456140352,-0.6922982456140352,0
0.05166666666666667,-0.7024912280701755,-0.7024912280701755,0
0.052500000000000005,-0.7121842105263158,-0.7121842105263158,0
0.05333333333333334,-0.7333771929824561,-0.7333771929824561,0
0.05416666666666667,-0.7482701754385965,-0.7482701754385965,0
0.055,-0.7546631578947367,-0.7546631578947367,0
0.05583333333333334,-0.7585561403508774,-0.7585561403508774,0
0.05666666666666667,-0.7598491228070176,-0.7598491228070176,0
0.0575,-0.7694421052631578,-0.7694421052631578,0
0.058333333333333334,-0.7807350877192982,-0.7807350877192982,0
0.05916666666666667,-0.7906280701754385,-0.7906280701754385,0
0.060000000000000005,-0.8099210526315789,-0.8099210526315789,0
0.060833333333333336,-0.8202140350877193,-0.8202140350877193,0
0.06166666666666667,-0.8342070175438597,-0.8342070175438597,0
0.0625,-0.8416,-0.8416,0
0.06333333333333334,-0.8359666666666666,-0.8359666666666666,0
0.06416666666666668,-0.6073999999999999,-0.6073999999999999,0
0.065,-0.3775333333333333,-0.3775333333333333,0
0.06583333333333334,-0.12766666666666665,-0.12766666666666665,0
0.06666666666666667,-0.13613333333333336,-0.13613333333333336,0
0.0675,-0.12380000000000001,-0.12380000000000001,0
0.06833333333333334,-0.08154761904761902,-0.08154761904761902,0
0.06916666666666667,-0.040195238095238096,-0.040195238095238096,0
0.07,0.012457142857142845,0.012457142857142845,0
0.07083333333333333,0.0671095238095238,0.0671095238095238,0
0.07166666666666667,0.11296190476190475,0.11296190476190475,0
0.07250000000000001,0.1536142857142857,0.1536142857142857,0
0.07333333333333333,0.20416666666666664,0.20416666666666664,0
0.07416666666666667,0.2459190476190476,0.2459190476190476,0
0.07500000000000001,0.2966714285714286,0.2966714285714286,0
0.07583333333333334,0.3460238095238095,0.3460238095238095,0
0.07666666666666667,0.4049761904761905,0.4049761904761905,0
0.0775,0.44672857142857136,0.44672857142857136,0
0.07833333333333334,0.48828095238095237,0.48828095238095237,0
0.07916666666666668,0.5483333333333332,0.5483333333333332,0
0.08,0.5895857142857142,0.5895857142857142,0
0.08083333333333334,0.6523380952380953,0.6523380952380953,0
0.08166666666666667,0.7001904761904761,0.7001904761904761,0
0.0825,0.7410428571428571,0.7410428571428571,0
0.08333333333333334,0.7967952380952381,0.7967952380952381,0
0.08416666666666667,0.8396476190476191,0.8396476190476191,0
0.085,0.8754,0.8754,0
0.08583333333333334,0.8925333333333334,0.8925333333333334,0
0.08666666666666667,0.8392095238095237,0.8392095238095237,0
0.08750000000000001,0.8115857142857144,0.8115857142857144,0
0.08833333333333333,0.7537619047619049,0.7537619047619049,0
0.08916666666666667,0.7144380952380952,0.7144380952380952,0
0.09000000000000001,0.6838142857142857,0.6838142857142857,0
0.09083333333333334,0.6386904761904763,0.6386904761904763,0
0.09166666666666667,0.5833666666666667,0.5833666666666667,0
0.09250000000000001,0.5423428571428571,0.5423428571428571,0
0.09333333333333334,0.5073190476190477,0.5073190476190477,0
0.09416666666666668,0.4615952380952381,0.4615952380952381,0
0.095,0.4306714285714286,0.4306714285714286,0
0.09583333333333334,0.38014761904761907,0.38014761904761907,0
0.09666666666666668,0.34222380952380954,0.34222380952380954,0
0.0975,0.289,0.289,0
0.09833333333333334,0.2595761904761905,0.2595761904761905,0
0.09916666666666667,0.203452380952381,0.203452380952381,0
0.1,0.17522857142857143,0.17522857142857143,0
0.10083333333333334,0.129804761904762,0.129804761904762,0
0.10166666666666667,0.08928095238095243,0.08928095238095243,0
0.10250000000000001,0.047957142857142886,0.047957142857142886,0
0.10333333333333335,0.0068333333333333406,0.0068333333333333406,0
0.10416666666666667,0.013266666666666666,0.013266666666666666,0
0.10500000000000001,-0.019322222222222223,-0.019322222222222223,0
0.10583333333333333,-0.042711111111111096,-0.042711111111111096,0
0.10666666666666667,-0.06479999999999998,-0.06479999999999998,0
0.10750000000000001,-0.08618888888888887,-0.08618888888888887,0
0.10833333333333334,-0.09357777777777777,-0.09357777777777777,0
0.10916666666666668,-0.12446666666666663,-0.12446666666666663,0
0.11,-0.13815555555555556,-0.13815555555555556,0
0.11083333333333334,-0.15994444444444444,-0.15994444444444444,0
0.11166666666666668,-0.1863333333333333,-0.1863333333333333,0
0.1125,-0.1926,-0.1926,0
0.11333333333333334,-0.16497719298245614,-0.16497719298245614,0
0.11416666666666668,-0.16075438596491226,-0.16075438596491226,0
0.115,-0.13183157894736844,-0.13183157894736844,0
0.11583333333333334,-0.12450877192982454,-0.12450877192982454,0
0.11666666666666667,-0.10128596491228066,-0.10128596491228066,0
0.11750000000000001,-0.08916315789473686,-0.08916315789473686,0
0.11833333333333335,-0.06924035087719298,-0.06924035087719298,0
0.11916666666666667,-0.05711754385964913,-0.05711754385964913,0
0.12000000000000001,-0.033094736842105246,-0.033094736842105246,0
0.12083333333333333,-0.0305719298245614,-0.0305719298245614,0
0.12166666666666667,0.003250877192982459,0.003250877192982459,0
0.12250000000000001,0.0029736842105263176,0.0029736842105263176,0
0.12333333333333334,0.02269649122807015,0.02269649122807015,0
0.12416666666666668,0.04951929824561402,0.04951929824561402,0
0.125,0.055942105263157876,0.055942105263157876,0
0.12583333333333335,0.06876491228070176,0.06876491228070176,0
0.12666666666666668,0.0924877192982456,0.0924877192982456,0
0.1275,0.11151052631578946,0.11151052631578946,0
0.12833333333333335,0.13343333333333335,0.13343333333333335,0
0.12916666666666668,0.1451561403508772,0.1451561403508772,0
0.13,0.152278947368421,0.152278947368421,0
0.13083333333333333,0.17870175438596486,0.17870175438596486,0
0.13166666666666668,0.19002456140350876,0.19002456140350876,0
0.1325,0.2170473684210526,0.2170473684210526,0
0.13333333333333333,0.22957017543859648,0.22957017543859648,0
0.13416666666666668,0.2538929824561403,0.2538929824561403,0
0.135,0.2678157894736842,0.2678157894736842,0
0.13583333333333333,0.271138596491228,0.271138596491228,0
0.1366666666666667,0.2870614035087719,0.2870614035087719,0
0.1375,0.30488421052631576,0.30488421052631576,0
0.13833333333333334,0.31830701754385965,0.31830701754385965,0
0.1391666666666667,0.3418298245614035,0.3418298245614035,0
0.14,0.36625263157894733,0.36625263157894733,0
0.14083333333333334,0.3705754385964912,0.3705754385964912,0
0.14166666666666666,0.3878982456140351,0.3878982456140351,0
0.14250000000000002,0.419821052631579,0.419821052631579,0
0.14333333333333334,0.4177438596491228,0.4177438596491228,0
0.14416666666666667,0.44886666666666664,0.44886666666666664,0
0.14500000000000002,0.43720000000000003,0.43720000000000003,0
0.14583333333333334,0.4254754385964913,0.4254754385964913,0
0.14666666666666667,0.4247508771929825,0.4247508771929825,0
0.14750000000000002,0.4159263157894737,0.4159263157894737,0
0.14833333333333334,0.40120175438596495,0.40120175438596495,0
0.14916666666666667,0.37737719298245614,0.37737719298245614,0
0.15000000000000002,0.3648526315789474,0.3648526315789474,0
0.15083333333333335,0.3614280701754386,0.3614280701754386,0
0.15166666666666667,0.34430350877192983,0.34430350877192983,0
0.1525,0.34197894736842105,0.34197894736842105,0
0.15333333333333335,0.3179543859649123,0.3179543859649123,0
