time,ynoisy-noise,ynoisy-signalChange,outliernoisy
0.0,0.4022,0.4022,0
0.0008333333333333334,0.3824,0.3824,0
0.0016666666666666668,0.35829999999999995,0.35829999999999995,0
0.0025,0.3347,0.3347,0
0.0033333333333333335,0.3029,0.3029,0
0.004166666666666667,0.27540000000000003,0.27540000000000003,0
0.005,0.2487,0.2487,0
0.005833333333333334,0.22,0.22,0
0.006666666666666667,0.20370000000000002,0.20370000000000002,0
0.007500000000000001,0.17079999999999998,0.17079999999999998,0
0.008333333333333333,0.1503,0.1503,0
0.009166666666666667,0.1259,0.1259,0
0.01,0.0994,0.0994,0
0.010833333333333334,0.0705,0.0705,0
0.011666666666666667,0.058300000000000005,0.058300000000000005,0
0.0125,0.020700000000000003,0.020700000000000003,0
0.013333333333333334,0.0004,0.0004,0
0.014166666666666668,-0.018600000000000002,-0.018600000000000002,0
0.015000000000000001,-0.0422,-0.0422,0
0.015833333333333335,-0.08059999999999999,-0.08059999999999999,0
0.016666666666666666,-0.1062,-0.1062,0
0.0175,-0.1224,-0.1224,0
0.018333333333333333,-0.1548,-0.1548,0
0.01916666666666667,-0.1719,-0.1719,0
0.02,-0.21000000000000002,-0.21000000000000002,0
0.020833333333333336,-0.2167,-0.2167,0
0.021666666666666667,-0.2579,-0.2579,0
0.022500000000000003,-0.2701,-0.2701,0
0.023333333333333334,-0.2934,-0.2934,0
0.02416666666666667,-0.3294,-0.3294,0
0.025,-0.34059999999999996,-0.34059999999999996,0
0.025833333333333337,-0.3676,-0.3676,0
0.02666666666666667,-0.39830000000000004,-0.39830000000000004,0
0.0275,-0.432,-0.432,0
0.028333333333333335,-0.4464,-0.4464,0
0.029166666666666667,-0.48009999999999997,-0.48009999999999997,0
0.030000000000000002,-0.5034,-0.5034,0
0.030833333333333334,-0.4914,-0.4914,0
0.03166666666666667,-0.5118263157894737,-0.5118263157894737,0
0.0325,-0.5150526315789473,-0.5150526315789473,0
0.03333333333333333,-0.524778947368421,-0.524778947368421,0
0.03416666666666667,-0.5351052631578946,-0.5351052631578946,0
0.035,-0.5453315789473684,-0.5453315789473684,0
0.035833333333333335,-0.5570578947368421,-0.5570578947368421,0
0.03666666666666667,-0.5804842105263158,-0.5804842105263158,0
0.037500000000000006,-0.5816105263157895,-0.5816105263157895,0
0.03833333333333334,-0.5891368421052632,-0.5891368421052632,0
0.03916666666666667,-0.6149631578947369,-0.6149631578947369,0
0.04,-0.6143894736842106,-0.6143894736842106,0
0.04083333333333333,-0.6248157894736843,-0.6248157894736843,0
0.04166666666666667,-0.6370421052631579,-0.6370421052631579,0
0.0425,-0.6478684210526315,-0.6478684210526315,0
0.043333333333333335,-0.6493947368421054,-0.6493947368421054,0
0.04416666666666667,-0.6734210526315789,-0.6734210526315789,0
0.045000000000000005,-0.6744473684210526,-0.6744473684210526,0
0.04583333333333334,-0.6921736842105263,-0.6921736842105263,0
0.04666666666666667,-0.6912999999999999,-0.6912999999999999,0
0.0475,-0.7029263157894736,-0.7029263157894736,0
0.04833333333333334,-0.7159526315789474,-0.7159526315789474,0
0.04916666666666667,-0.7301789473684211,-0.7301789473684211,0
0.05,-0.7499052631578947,-0.7499052631578947,0
0.050833333333333335,-0.7431315789473685,-0.7431315789473685,0
0.05166666666666667,-0.7541578947368421,-0.7541578947368421,0
0.052500000000000005,-0.7646842105263157,-0.7646842105263157,0
0.05333333333333334,-0.7867105263157894,-0.7867105263157894,0
0.05416666666666667,-0.8024368421052632,-0.8024368421052632,0
0.055,-0.8096631578947368,-0.8096631578947368,0
0.05583333333333334,-0.8143894736842107,-0.8143894736842107,0
0.05666666666666667,-0.8165157894736842,-0.8165157894736842,0
0.0575,-0.8269421052631578,-0.8269421052631578,0
0.058333333333333334,-0.8390684210526316,-0.8390684210526316,0
0.05916666666666667,-0.8497947368421052,-0.8497947368421052,0
0.060000000000000005,-0.8699210526315789,-0.8699210526315789,0
0.060833333333333336,-0.8810473684210526,-0.8810473684210526,0
0.06166666666666667,-0.8958736842105264,-0.8958736842105264,0
0.0625,-0.9041,-0.9041,0
0.06333333333333334,-0.8993,-0.8993,0
0.06416666666666668,-0.6715666666666666,-0.6715666666666666,0
0.065,-0.4425333333333333,-0.4425333333333333,0
0.06583333333333334,-0.1935,-0.1935,0
0.06666666666666667,-0.2028,-0.2028,0
0.0675,-0.19130000000000003,-0.19130000000000003,0
0.06833333333333334,-0.14988095238095236,-0.14988095238095236,0
0.06916666666666667,-0.10936190476190477,-0.10936190476190477,0
0.07,-0.05754285714285716,-0.05754285714285716,0
0.07083333333333333,-0.0037238095238095355,-0.0037238095238095355,0
0.07166666666666667,0.04129523809523809,0.04129523809523809,0
0.07250000000000001,0.08111428571428567,0.08111428571428567,0
0.07333333333333333,0.1308333333333333,0.1308333333333333,0
0.07416666666666667,0.17175238095238093,0.17175238095238093,0
0.07500000000000001,0.22167142857142857,0.22167142857142857,0
0.07583333333333334,0.2701904761904762,0.2701904761904762,0
0.07666666666666667,0.32830952380952383,0.32830952380952383,0
0.0775,0.36922857142857135,0.36922857142857135,0
0.07833333333333334,0.409947619047619,0.409947619047619,0
0.07916666666666668,0.4691666666666666,0.4691666666666666,0
0.08,0.5095857142857142,0.5095857142857142,0
0.08083333333333334,0.571504761904762,0.571504761904762,0
