time,yclean-noise,yclean-signalChange,outlierclean
0.0,-0.08768961925145854,-0.08768961925145854,0
0.0008333333333333334,-0.08528461359879122,-0.08528461359879122,0
0.0016666666666666668,-0.0828994024557403,-0.0828994024557403,0
0.0025,-0.08053366264120994,-0.08053366264120994,0
0.0033333333333333335,-0.07818707882483074,-0.07818707882483074,0
0.004166666666666667,-0.07585934327472126,-0.07585934327472126,0
0.005,-0.0735501556152978,-0.0735501556152978,0
0.005833333333333334,-0.07125922259465876,-0.07125922259465876,0
0.006666666666666667,-0.06898625786109029,-0.06898625786109029,0
0.007500000000000001,-0.06673098174826932,-0.06673098174826932,0
0.008333333333333333,-0.06449312106875947,-0.06449312106875947,0
0.009166666666666667,-0.06227240891541969,-0.06227240891541969,0
0.01,-0.06006858447036388,-0.06006858447036388,0
0.010833333333333334,-0.0578813928211302,-0.0578813928211302,0
0.011666666666666667,-0.05571058478373478,-0.05571058478373478,0
0.0125,-0.05355591673230478,-0.05355591673230478,0
0.013333333333333334,-0.05141715043499699,-0.05141715043499699,0
0.014166666666666668,-0.04929405289592735,-0.04929405289592735,0
0.015000000000000001,-0.047186396202849513,-0.047186396202849513,0
0.015833333333333335,-0.04509395738033067,-0.04509395738033067,0
0.016666666666666666,-0.04301651824819214,-0.04301651824819214,0
0.0175,-0.04095386528498583,-0.04095386528498583,0
0.018333333333333333,-0.038905789496296674,-0.038905789496296674,0
0.01916666666666667,-0.03687208628766481,-0.03687208628766481,0
0.02,-0.03485255534193653,-0.03485255534193653,0
0.020833333333333336,-0.03284700050085878,-0.03284700050085878,0
0.021666666666666667,-0.030855229650743176,-0.030855229650743176,0
0.022500000000000003,-0.02887705461203127,-0.02887705461203127,0
0.023333333333333334,-0.026912291032605284,-0.026912291032605284,0
0.02416666666666667,-0.02496075828468915,-0.02496075828468915,0
0.025,-0.023022279365199124,-0.023022279365199124,0
0.025833333333333337,-0.02109668079940467,-0.02109668079940467,0
0.02666666666666667,-0.01918379254776894,-0.01918379254776894,0
0.0275,-0.017283447915843107,-0.017283447915843107,0
0.028333333333333335,-0.015395483467097348,-0.015395483467097348,0
0.029166666666666667,-0.013519738938571323,-0.013519738938571323,0
0.030000000000000002,-0.011656057159237463,-0.011656057159237463,0
0.030833333333333334,-0.009804283970972853,-0.009804283970972853,0
0.03166666666666667,-0.007964268152039683,-0.007964268152039683,0
0.0325,-0.006135861342979546,-0.006135861342979546,0
0.03333333333333333,-0.004318917974830872,-0.004318917974830872,0
0.03416666666666667,-0.0025132951995829856,-0.0025132951995829856,0
0.035,-0.000718852822782775,-0.000718852822782775,0
0.035833333333333335,0.0010645467617846844,0.0010645467617846844,0
0.03666666666666667,0.0028370386354177276,0.0028370386354177276,0
0.037500000000000006,0.004598755415895537,0.004598755415895537,0
0.03833333333333334,0.0063498273170197635,0.0063498273170197635,0
0.03916666666666667,0.0080903822063693,0.0080903822063693,0
0.04,0.009820545661329933,0.009820545661329933,0
0.04083333333333333,0.011540441023461608,0.011540441023461608,0
0.04166666666666667,0.01325018945126249,0.01325018945126249,0
0.0425,0.014949909971384881,0.014949909971384881,0
0.043333333333333335,0.016639719528358358,0.016639719528358358,0
0.04416666666666667,0.01831973303287174,0.01831973303287174,0
0.045000000000000005,0.019990063408663227,0.019990063408663227,0
0.04583333333333334,0.021650821638067343,0.021650821638067343,0
0.04666666666666667,0.02330211680626379,0.02330211680626379,0
0.0475,0.02494405614427351,0.02494405614427351,0
0.04833333333333334,0.02657674507074257,0.02657674507074257,0
0.04916666666666667,0.02820028723255654,0.02820028723255654,0
0.05,0.029814784544322948,0.029814784544322948,0
0.050833333333333335,0.03142033722676015,0.03142033722676015,0
0.05166666666666667,0.033017043844029,0.033017043844029,0
0.052500000000000005,0.03460500134004118,0.03460500134004118,0
0.05333333333333334,0.03618430507377828,0.03618430507377828,0
0.05416666666666667,0.03775504885365413,0.03775504885365413,0
0.055,0.03931732497095069,0.03931732497095069,0
0.05583333333333334,0.040871224232357214,0.040871224232357214,0
0.05666666666666667,0.04241683599164184,0.04241683599164184,0
0.0575,0.04395424818048369,0.04395424818048369,0
0.058333333333333334,0.04548354733849048,0.04548354733849048,0
0.05916666666666667,0.04700481864242879,0.04700481864242879,0
0.060000000000000005,0.048518145934691136,0.048518145934691136,0
0.060833333333333336,0.05002361175102358,0.05002361175102358,0
0.06166666666666667,0.0515212973475366,0.0515212973475366,0
0.0625,0.053011282727021956,0.053011282727021956,0
0.06333333333333334,0.0544936466645964,0.0544936466645964,0
0.06416666666666668,0.05596846673269262,0.05596846673269262,0
0.065,0.05743581932541761,0.05743581932541761,0
0.06583333333333334,0.05889577968229778,0.05889577968229778,0
0.06666666666666667,0.06034842191142854,0.06034842191142854,0
0.0675,0.06179381901204671,0.06179381901204671,0
0.06833333333333334,0.06323204289654272,0.06323204289654272,0
0.06916666666666667,0.06466316441192976,0.06466316441192976,0
0.07,0.06608725336078457,0.06608725336078457,0
0.07083333333333333,0.0675043785216772,0.0675043785216772,0
0.07166666666666667,0.06891460766910301,0.06891460766910301,0
0.07250000000000001,0.07031800759293204,0.07031800759293204,0
0.07333333333333333,0.07171464411739027,0.07171464411739027,0
0.07416666666666667,0.0731045821195852,0.0731045821195852,0
0.07500000000000001,0.07448788554758941,0.07448788554758941,0
0.07583333333333334,0.07586461743809454,0.07586461743809454,0
0.07666666666666667,0.07723483993364819,0.07723483993364819,0
0.0775,0.07859861429948475,0.07859861429948475,0
0.07833333333333334,0.07995600093996269,0.07995600093996269,0
0.07916666666666668,0.08130705941461777,0.08130705941461777,0
0.08,0.08265184845384496,0.08265184845384496,0
0.08083333333333334,0.08399042597421721,0.08399042597421721,0
0.08166666666666667,0.08532284909345247,0.08532284909345247,0
0.0825,0.08664917414503831,0.08664917414503831,0
0.08333333333333334,0.08796945669252328,0.08796945669252328,0
0.08416666666666667,0.08928375154348363,0.08928375154348363,0
0.085,0.0905921127631762,0.0905921127631762,0
0.08583333333333334,0.09189459368788291,0.09189459368788291,0
0.08666666666666667,0.09319124693795766,0.09319124693795766,0
0.08750000000000001,0.0944821244305823,0.0944821244305823,0
0.08833333333333333,0.09576727739224009,0.09576727739224009,0
0.08916666666666667,0.09704675637091309,0.09704675637091309,0
